COMM_CODE,NAME,SECTOR,MULTIPOLYGON,image_url
ERL,ERLTON,CENTRE,"MULTIPOLYGON (((-114.0630356 51.0358665, -114.0630848 51.0358794, -114.0631362 51.0358869, -114.0631891 51.0358847, -114.0632362 51.0358821, -114.0632884 51.0358814, -114.0633311 51.0358801, -114.063371 51.0358775, -114.0634232 51.0358731, -114.0634703 51.0358719, -114.0635211 51.0358716, -114.0635776 51.0358663, -114.0636313 51.035861, -114.0636843 51.0358506, -114.0637329 51.0358394, -114.0637823 51.0358304, -114.0638374 51.035826, -114.0638707 51.0358229, -114.0639157 51.0358185, -114.0639549 51.035814, -114.0639933 51.0358077, -114.064047 51.035796, -114.0640957 51.0357825, -114.0641334 51.0357744, -114.06419 51.0357723, -114.0642283 51.0357756, -114.0642754 51.035778, -114.0643254 51.0357772, -114.0643776 51.0357701, -114.0644277 51.035757, -114.0644778 51.0357458, -114.0645243 51.0357349, -114.0645765 51.0357283, -114.0646295 51.0357238, -114.0646738 51.0357126, -114.0647203 51.0356954, -114.064766 51.0356836, -114.0648125 51.0356747, -114.0648597 51.0356643, -114.0649039 51.0356535, -114.0649526 51.0356427, -114.0650012 51.03563, -114.0650492 51.035616, -114.0650992 51.0356107, -114.0651478 51.0356013, -114.0652002 51.0355745, -114.0652488 51.0355756, -114.0652906 51.0355999, -114.0653426 51.0356237, -114.0653976 51.0356257, -114.0654506 51.0356213, -114.0654977 51.035616, -114.0655465 51.0355837, -114.0655627 51.0355546, -114.0655579 51.0355222, -114.0655444 51.0354897, -114.0655952 51.0354826, -114.0656381 51.0354572, -114.0656898 51.0354309, -114.0657413 51.0354246, -114.0657899 51.035422, -114.0658392 51.0354117, -114.0658844 51.035384, -114.0659289 51.035349, -114.0659761 51.0353318, -114.0660253 51.0353365, -114.0660798 51.0353179, -114.0660946 51.0352874, -114.0661419 51.0352533, -114.0661958 51.0352284, -114.0662257 51.0351988, -114.0662614 51.0351729, -114.0663087 51.0351589, -114.0663588 51.0351449, -114.0664083 51.0351172, -114.0663941 51.0350839, -114.0664066 51.035062, -114.0664559 51.0350489, -114.0665111 51.0350359, -114.0665389 51.0350017, -114.0665847 51.0349836, -114.0666408 51.0349537, -114.0666657 51.0349223, -114.0666862 51.0348931, -114.0667118 51.0348571, -114.0666903 51.0348274, -114.0667377 51.0347933, -114.0667916 51.0347643, -114.066839 51.0347311, -114.0668733 51.0346979, -114.0669199 51.034667, -114.0669672 51.0346466, -114.0670015 51.0346148, -114.067038 51.0345839, -114.0670759 51.0345484, -114.0671009 51.0345134, -114.0671272 51.0344847, -114.0671398 51.0344537, -114.0671719 51.0344273, -114.0672207 51.0343964, -114.0672318 51.0343641, -114.0672451 51.0343317, -114.0672555 51.0342989, -114.0672594 51.0342734, -114.067285 51.0342433, -114.0673062 51.0342119, -114.0673058 51.0341786, -114.067303 51.0341654, -114.0673032 51.0341352, -114.067305 51.0341006, -114.0673009 51.0340668, -114.0673004 51.0340362, -114.0672971 51.0340034, -114.0672901 51.0339691, -114.0672723 51.0339394, -114.0672414 51.0339046, -114.0672033 51.0338712, -114.0671535 51.0338382, -114.0671081 51.0338134, -114.0670655 51.0337951, -114.0670165 51.0337685, -114.0669747 51.0337337, -114.0669452 51.0337048, -114.0668977 51.0336759, -114.0668543 51.0336603, -114.0668081 51.0336428, -114.0667518 51.0336139, -114.0667115 51.0335851, -114.0666595 51.0335571, -114.0666118 51.0335442, -114.0665648 51.0335335, -114.0665084 51.0335233, -114.0664599 51.0335168, -114.0664078 51.033513, -114.0663571 51.0335096, -114.0663151 51.033505, -114.0662666 51.0334984, -114.0662108 51.0334969, -114.0661637 51.0334968, -114.0661108 51.0334957, -114.0660573 51.0334891, -114.0660022 51.0334899, -114.0659559 51.0334852, -114.065903 51.0334786, -114.0658523 51.033478, -114.0658067 51.0334788, -114.0657733 51.0334819, -114.0657225 51.0334932, -114.0656717 51.0335031, -114.0656239 51.0335043, -114.0655703 51.033495, -114.065519 51.0334807, -114.0654741 51.0334742, -114.0654227 51.0334708, -114.0653698 51.0334698, -114.0653285 51.0334719, -114.0652772 51.0334604, -114.0652309 51.0334452, -114.0651883 51.033435, -114.065134 51.033423, -114.0650834 51.0334082, -114.0650321 51.0333921, -114.0649894 51.0333806, -114.0649432 51.0333649, -114.0648999 51.0333415, -114.0648618 51.0333095, -114.0648627 51.0332834, -114.0648236 51.0332511, -114.0647722 51.0332205, -114.0647178 51.0331921, -114.06467 51.0331648, -114.0646247 51.0331484, -114.0645697 51.03312, -114.0645406 51.0330924, -114.0645181 51.0330629, -114.0645007 51.0330335, -114.064476 51.033005, -114.0644405 51.0329732, -114.0643942 51.0329394, -114.0643754 51.0329096, -114.064347 51.0328819, -114.0643122 51.0328542, -114.0642956 51.0328217, -114.0642862 51.0327869, -114.0642544 51.0327523, -114.0642174 51.0327242, -114.0641862 51.0326946, -114.0641775 51.0326631, -114.0641667 51.0326328, -114.0641471 51.0325993, -114.0641305 51.0325677, -114.0641094 51.0325378, -114.0640862 51.0325084, -114.0640695 51.032479, -114.0640647 51.0324685, -114.0640523 51.0324387, -114.0640429 51.032408, -114.064032 51.0323764, -114.0640212 51.0323434, -114.0640139 51.0323137, -114.0640001 51.032283, -114.0639914 51.0322532, -114.0639818 51.0322262, -114.0639687 51.0321973, -114.0639579 51.0321643, -114.0639483 51.0321428, -114.063933 51.032113, -114.0639193 51.0320809, -114.0639041 51.0320479, -114.0638759 51.0320134, -114.0638571 51.0319826, -114.063844 51.0319501, -114.0638208 51.0319202, -114.0638041 51.031894, -114.063791 51.031861, -114.0637759 51.0318266, -114.0637651 51.0317932, -114.0637498 51.0317625, -114.0637542 51.0317278, -114.0637593 51.0316955, -114.0637419 51.0316661, -114.0637333 51.0316313, -114.0637391 51.0315967, -114.0637195 51.0315663, -114.0637065 51.0315352, -114.0636913 51.0315035, -114.0636768 51.0314719, -114.0636608 51.0314398, -114.0636493 51.0314068, -114.063642 51.0313757, -114.0636355 51.0313428, -114.0636276 51.0313103, -114.0636124 51.0312786, -114.0635957 51.031247, -114.0635754 51.0312185, -114.06355 51.0311881, -114.0635211 51.0311523, -114.0634894 51.0311164, -114.0634704 51.0310893, -114.0634582 51.0310563, -114.063456 51.0310247, -114.0634494 51.0309968, -114.0634428 51.0309653, -114.0634368 51.0309433, -114.0634253 51.0309085, -114.0634145 51.0308751, -114.0634036 51.0308421, -114.0633978 51.0308105, -114.0633972 51.0307754, -114.0633965 51.0307421, -114.0633921 51.030711, -114.0633806 51.0306766, -114.063366 51.0306482, -114.0633471 51.0306202, -114.0633318 51.0305935, -114.06332 51.0305724, -114.0632997 51.030543, -114.0632801 51.0305132, -114.0632604 51.0304851, -114.0632372 51.0304566, -114.0632256 51.0304259, -114.0632227 51.0303926, -114.0632205 51.030361, -114.0632161 51.0303309, -114.0632074 51.0302993, -114.0631886 51.0302681, -114.0631655 51.0302332, -114.0631496 51.0302029, -114.0631336 51.0301726, -114.0631168 51.0301464, -114.0630987 51.0301166, -114.0630884 51.0300891, -114.0630776 51.030057, -114.0630659 51.0300273, -114.0630579 51.0299989, -114.0630426 51.0299718, -114.0630331 51.0299411, -114.0630251 51.0299105, -114.0630165 51.0298771, -114.0630071 51.029845, -114.0630046 51.0298249, -114.0630046 51.0297948, -114.063006 51.0297633, -114.0630097 51.02973, -114.0630126 51.0296981, -114.0630184 51.0296652, -114.0630292 51.0296325, -114.0630415 51.029602, -114.0630538 51.0295724, -114.0630704 51.0295397, -114.0630877 51.0295093, -114.0631057 51.029482, -114.0631195 51.0294498, -114.0631326 51.0294152, -114.0631505 51.029387, -114.0631723 51.0293548, -114.0631917 51.0293285, -114.0632264 51.0292964, -114.0632778 51.0292659, -114.0633052 51.029236, -114.0633304 51.0292074, -114.0633615 51.0291794, -114.0634006 51.0291469, -114.0634404 51.0291135, -114.0634838 51.0290819, -114.0635199 51.0290539, -114.0635632 51.0290274, -114.0635978 51.0289981, -114.0636288 51.028971, -114.0636606 51.0289434, -114.0636954 51.0289099, -114.06373 51.0288797, -114.0637318 51.0288787, -114.0637322 51.0286178, -114.0637343 51.0270623, -114.0638645 51.0270624, -114.0638657 51.0260344, -114.0641551 51.0260345, -114.0660699 51.0246506, -114.0660723 51.0237393, -114.0656379 51.0237393, -114.0656385 51.0232664, -114.0659801 51.0232665, -114.0662287 51.0232445, -114.0660386 51.0230732, -114.0659693 51.0230172, -114.0658912 51.0229736, -114.0658272 51.0229423, -114.0657704 51.0229199, -114.0656789 51.0228885, -114.0650616 51.0227925, -114.0647006 51.0227364, -114.0643862 51.0231781, -114.064318 51.0232637, -114.0640298 51.0232639, -114.0627005 51.0232646, -114.0608859 51.0232661, -114.0607106 51.0233543, -114.0602761 51.0233541, -114.060276 51.0231733, -114.0601617 51.0231732, -114.0596807 51.0231729, -114.0594455 51.023173, -114.0594104 51.0232292, -114.0593391 51.0234019, -114.0592852 51.0236226, -114.0590125 51.0248668, -114.0589887 51.0250665, -114.0589889 51.025272, -114.0593232 51.0274736, -114.0594322 51.0278635, -114.0595955 51.0282934, -114.0596561 51.028514, -114.0596804 51.0286966, -114.059711 51.029077, -114.0597063 51.0304968, -114.0596751 51.0334441, -114.0596582 51.0338734, -114.0595916 51.0338712, -114.0595232 51.0338796, -114.0594663 51.0338936, -114.0593658 51.0339425, -114.0592858 51.0341197, -114.0593119 51.0341498, -114.0593428 51.0341805, -114.0593643 51.0342106, -114.0593821 51.0342417, -114.0594188 51.0342747, -114.0594374 51.0343049, -114.0594531 51.0343355, -114.0594782 51.0343643, -114.059512 51.0343936, -114.0595675 51.0344275, -114.059618 51.0344587, -114.059617 51.0344897, -114.0596276 51.034519, -114.0596693 51.0345547, -114.0597104 51.0345849, -114.0597311 51.0346155, -114.0597541 51.0346434, -114.0597944 51.0346787, -114.0598267 51.0347057, -114.0598577 51.0347359, -114.059882 51.0347661, -114.0599238 51.0348, -114.0599597 51.034832, -114.0599769 51.0348622, -114.0599853 51.0348919, -114.0600046 51.0349257, -114.0600275 51.0349541, -114.0600519 51.0349856, -114.0600857 51.0350204, -114.060118 51.0350538, -114.0601453 51.0350831, -114.0601863 51.0351184, -114.0602143 51.0351476, -114.0602423 51.0351742, -114.0602639 51.0351962, -114.0603057 51.0352273, -114.0603388 51.0352534, -114.0603813 51.0352827, -114.0604223 51.035313, -114.0604684 51.0353478, -114.0605174 51.0353762, -114.0605709 51.0353987, -114.0606163 51.0354221, -114.0606719 51.035452, -114.0607216 51.0354877, -114.0607619 51.0355161, -114.0608044 51.0355454, -114.0608455 51.0355743, -114.0608916 51.0356064, -114.0609348 51.0356398, -114.0609686 51.0356682, -114.0610039 51.0356907, -114.0610349 51.0357072, -114.0610912 51.0357306, -114.061139 51.0357404, -114.0611932 51.0357524, -114.0612301 51.0357584, -114.061269 51.0357633, -114.0612823 51.035765, -114.06133 51.035772, -114.061385 51.0357808, -114.0614306 51.0357901, -114.0614776 51.0357989, -114.0615341 51.0358059, -114.0615891 51.0358115, -114.0616383 51.0358176, -114.0616723 51.0358223, -114.061715 51.0358297, -114.0617693 51.0358399, -114.0618156 51.0358487, -114.061867 51.0358534, -114.061909 51.0358563, -114.0619597 51.035861, -114.061998 51.0358634, -114.0620502 51.0358681, -114.0621038 51.035871, -114.0621508 51.0358757, -114.0622037 51.0358795, -114.0622493 51.0358796, -114.0623051 51.0358812, -114.0623406 51.0358808, -114.0623921 51.0358833, -114.0624328 51.0358839, -114.0624442 51.0358843, -114.0624964 51.0358836, -114.0625486 51.0358792, -114.0625979 51.035877, -114.0626457 51.0358754, -114.0627001 51.0358723, -114.0627501 51.0358734, -114.0627935 51.0358781, -114.0628442 51.0358778, -114.0628964 51.0358752, -114.0629415 51.035863, -114.0629886 51.0358581, -114.0630356 51.0358665)))",https://royallepagebenchmark.ca/wp-content/uploads/2021/01/erlton-calgary-alberta.jpg
COA,COACH HILL,WEST,"MULTIPOLYGON (((-114.1824799 51.0612713, -114.1831628 51.0616415, -114.1848644 51.0627741, -114.1876734 51.0647377, -114.1878098 51.0647094, -114.187806 51.0615063, -114.1878053 51.0609384, -114.1876607 51.0609452, -114.1876572 51.0605031, -114.1876556 51.0597846, -114.1876554 51.0596958, -114.1878037 51.0596956, -114.1883019 51.0596953, -114.1885111 51.0596951, -114.1888184 51.0596947, -114.1892083 51.0596941, -114.1892398 51.0596941, -114.1892408 51.0594016, -114.1892406 51.0592436, -114.1892403 51.0591284, -114.1892401 51.0590145, -114.1892399 51.0589006, -114.1892397 51.0587867, -114.1892395 51.0586728, -114.1892393 51.058559, -114.189238 51.0584286, -114.1892364 51.057983, -114.1892361 51.057794, -114.1892327 51.0560748, -114.1892289 51.0543557, -114.1892285 51.0541749, -114.1892288 51.0524706, -114.1888671 51.0524712, -114.1861339 51.0525338, -114.1858273 51.052532, -114.1846907 51.0525235, -114.1840825 51.0525011, -114.1833815 51.0524461, -114.1825394 51.0523328, -114.1816378 51.0521937, -114.1808388 51.0520642, -114.1801637 51.0519916, -114.1796012 51.0519542, -114.1790086 51.0519524, -114.1785502 51.0519749, -114.1780313 51.0520276, -114.1775558 51.0521102, -114.1700209 51.0537236, -114.1695347 51.0538083, -114.1690035 51.0538824, -114.1685743 51.0539101, -114.1688023 51.0544998, -114.1689595 51.054911, -114.1690479 51.055043, -114.1692174 51.0551792, -114.1694274 51.0552982, -114.1704526 51.055674, -114.1732376 51.0566788, -114.1734085 51.0567704, -114.1736106 51.0568668, -114.1737493 51.0569252, -114.1738899 51.0569679, -114.1740263 51.0569951, -114.1741752 51.0570183, -114.174326 51.0570285, -114.1744686 51.0570322, -114.1745967 51.0570294, -114.1746504 51.0570228, -114.174769 51.0572591, -114.1748484 51.0573585, -114.1749466 51.0574532, -114.1749838 51.0574903, -114.1750259 51.057529, -114.1765617 51.0583136, -114.1768819 51.058475, -114.176956 51.0584174, -114.1772924 51.0585841, -114.1783771 51.0592283, -114.1798188 51.0599556, -114.1824799 51.0612713)))",https://royallepagebenchmark.ca/wp-content/uploads/2021/01/coach-hill-calgary-alberta.jpg
DIA,DIAMOND COVE,SOUTH,"MULTIPOLYGON (((-114.0225205 50.9526149, -114.0228993 50.9526651, -114.023527 50.952751, -114.0236631 50.9527695, -114.0238221 50.95278, -114.0240062 50.9527773, -114.0241757 50.9527601, -114.0242942 50.9527272, -114.0244156 50.9526862, -114.0245181 50.9526293, -114.0246226 50.9525499, -114.0247167 50.9524533, -114.0247941 50.9523527, -114.0249695 50.9520266, -114.0252412 50.9515146, -114.0252872 50.9514286, -114.0252872 50.9513849, -114.0252734 50.9513387, -114.0255596 50.9508094, -114.0256745 50.9505193, -114.0257312 50.9503985, -114.0257806 50.9502803, -114.0258265 50.9501559, -114.0258482 50.9500604, -114.0258771 50.9499444, -114.0258951 50.9498041, -114.0259059 50.9496754, -114.0259107 50.9495734, -114.0259117 50.9494263, -114.025914 50.9492202, -114.0259211 50.9489624, -114.0259222 50.948778, -114.025928 50.9483735, -114.0259351 50.9480138, -114.025941 50.9477303, -114.0259421 50.9476071, -114.0259541 50.9474292, -114.0259733 50.9472119, -114.0260726 50.9467221, -114.0262092 50.9463134, -114.0262471 50.9453674, -114.0263129 50.9448436, -114.026416 50.9444641, -114.026495 50.9442406, -114.026611 50.943997, -114.0268639 50.9435365, -114.0271591 50.9431328, -114.0276077 50.9426684, -114.0292317 50.9411719, -114.0284718 50.9407757, -114.0281853 50.9409995, -114.0274353 50.9412033, -114.0272136 50.9413517, -114.0270367 50.9414759, -114.026864 50.9416025, -114.0267485 50.9416903, -114.0265909 50.9418144, -114.0264374 50.9419405, -114.026308 50.942051, -114.0261816 50.942163, -114.026056 50.9422786, -114.0259337 50.9423956, -114.0258116 50.942517, -114.0256932 50.9426398, -114.0255769 50.9427654, -114.0254644 50.9428923, -114.0253545 50.943022, -114.0252484 50.9431529, -114.0251908 50.9432267, -114.0250903 50.9433603, -114.0250265 50.9434485, -114.0249743 50.943523, -114.0249174 50.9436067, -114.0247413 50.9438739, -114.0246916 50.9439494, -114.0245354 50.9441868, -114.0243961 50.9443984, -114.0243059 50.9445353, -114.0242862 50.9445642, -114.0241603 50.9447139, -114.0240317 50.9448289, -114.0239087 50.9449176, -114.0237514 50.9450099, -114.0236047 50.9450798, -114.0234075 50.9451545, -114.0232663 50.9451967, -114.0230905 50.9452376, -114.0228178 50.9452786, -114.022598 50.9452932, -114.0223336 50.9452899, -114.0220557 50.9452617, -114.0217893 50.945209, -114.0215778 50.945147, -114.021379 50.9450692, -114.0212031 50.9449808, -114.0210317 50.9448711, -114.0186247 50.9431219, -114.0185077 50.9430179, -114.0152315 50.9401019, -114.0151142 50.9400318, -114.0147305 50.9398023, -114.0131044 50.9388301, -114.0131044 50.9388312, -114.0131047 50.9404149, -114.0131048 50.9414788, -114.0131084 50.9416047, -114.0131423 50.9416179, -114.0132457 50.9416435, -114.0132898 50.9416544, -114.0133434 50.941668, -114.0133637 50.9417028, -114.0133645 50.9417229, -114.013371 50.9417489, -114.0133812 50.941775, -114.0133979 50.9417988, -114.0134269 50.9418257, -114.0134523 50.9418536, -114.0134929 50.9418878, -114.0135392 50.9419198, -114.0135783 50.9419504, -114.0136131 50.941981, -114.0136493 50.9420111, -114.0136783 50.9420403, -114.0137146 50.9420677, -114.013758 50.9420979, -114.0137957 50.9421276, -114.0138167 50.9421554, -114.0138508 50.9421897, -114.0138957 50.9422198, -114.0139153 50.9422436, -114.0139349 50.9422746, -114.0139711 50.9423034, -114.0140167 50.9423239, -114.0140645 50.9423467, -114.0140964 50.9423773, -114.0141377 50.942412, -114.0141768 50.9424335, -114.0142138 50.9424691, -114.0142442 50.9425038, -114.0142819 50.9425322, -114.0143268 50.9425627, -114.0143399 50.9425783, -114.0143689 50.9426093, -114.0143834 50.9426427, -114.0144319 50.9426779, -114.0144783 50.9427135, -114.0145167 50.9427477, -114.0145515 50.9427765, -114.0146015 50.9428116, -114.0146493 50.9428381, -114.0146869 50.9428564, -114.0147376 50.9428846, -114.0147854 50.942918, -114.0148151 50.9429422, -114.0148507 50.9429746, -114.0148811 50.9430025, -114.0149144 50.9430363, -114.0149369 50.9430701, -114.0149732 50.9430998, -114.0150173 50.9431221, -114.0150608 50.9431568, -114.0150847 50.9431884, -114.0151079 50.9432103, -114.0151435 50.9432409, -114.0151905 50.9432765, -114.0152188 50.9432998, -114.0152594 50.9433322, -114.0152913 50.9433651, -114.0153188 50.9433907, -114.0153464 50.9434149, -114.0153978 50.94345, -114.0154492 50.9434815, -114.0154949 50.9435171, -114.015526 50.9435454, -114.0155623 50.9435747, -114.0155963 50.9436071, -114.0156174 50.9436331, -114.0156616 50.9436646, -114.0157036 50.943692, -114.0157593 50.9437258, -114.01581 50.9437614, -114.0158564 50.9437934, -114.0159028 50.9438217, -114.0159354 50.9438449, -114.0159672 50.9438691, -114.0160201 50.9439034, -114.0160629 50.943934, -114.0160984 50.9439664, -114.0161303 50.9439979, -114.0161658 50.9440299, -114.0162201 50.9440641, -114.0162766 50.944097, -114.0163215 50.9441257, -114.0163519 50.9441536, -114.0163983 50.9441883, -114.0164403 50.944217, -114.0164751 50.9442417, -114.0165207 50.9442741, -114.0165555 50.9443033, -114.0165664 50.9443148, -114.0165911 50.9443399, -114.0166295 50.9443718, -114.0166708 50.9444043, -114.0167099 50.9444257, -114.016757 50.9444545, -114.0167838 50.9444805, -114.0168164 50.9445138, -114.016862 50.9445472, -114.0169185 50.9445777, -114.0169656 50.9446065, -114.0170192 50.9446403, -114.017062 50.9446722, -114.0171033 50.9447074, -114.0171257 50.944727, -114.0171533 50.9447439, -114.0172054 50.9447763, -114.0172474 50.9448069, -114.0172931 50.9448347, -114.0173452 50.9448703, -114.0173938 50.9449041, -114.0174358 50.9449375, -114.0174684 50.9449653, -114.0174981 50.9449891, -114.0175503 50.9450215, -114.0176017 50.945053, -114.0176466 50.9450831, -114.0176951 50.9451091, -114.017832 50.9451935, -114.0178458 50.9452017, -114.0178893 50.9452296, -114.0179298 50.9452561, -114.0179755 50.9452898, -114.0180146 50.9453218, -114.0180494 50.9453529, -114.0180827 50.9453798, -114.0181233 50.9454099, -114.0181574 50.9454387, -114.018182 50.9454638, -114.0182255 50.9454972, -114.018261 50.94553, -114.0183088 50.945557, -114.0183624 50.9455839, -114.0184081 50.9456122, -114.0184515 50.9456437, -114.0184957 50.9456743, -114.0185406 50.9456975, -114.0185863 50.9457331, -114.0186204 50.9457674, -114.0186537 50.9457994, -114.0186776 50.9458304, -114.018698 50.9458579, -114.0187212 50.9458917, -114.0187372 50.9459163, -114.0187647 50.9459511, -114.0187995 50.9459849, -114.0188336 50.9460155, -114.0188735 50.9460506, -114.0189184 50.946084, -114.0189575 50.9461173, -114.0189821 50.9461346, -114.0190191 50.9461652, -114.0190626 50.9462004, -114.0191162 50.946236, -114.019172 50.946262, -114.019219 50.9462784, -114.0192524 50.9463085, -114.0192799 50.9463387, -114.0193075 50.9463679, -114.0193263 50.9463889, -114.0193597 50.9464223, -114.0193959 50.9464552, -114.0194372 50.946488, -114.0194698 50.9465122, -114.0195032 50.9465405, -114.0195285 50.9465625, -114.0195662 50.9465976, -114.0195952 50.9466241, -114.0196068 50.9466337, -114.0196409 50.946662, -114.0196815 50.9466958, -114.0197242 50.9467264, -114.0197634 50.9467565, -114.0198025 50.946788, -114.0198489 50.9468191, -114.0199018 50.9468538, -114.0199438 50.9468816, -114.019988 50.9469127, -114.0200257 50.9469442, -114.0200626 50.946972, -114.0200996 50.9469994, -114.0201401 50.9470268, -114.02018 50.9470574, -114.0202003 50.9470729, -114.0202452 50.9471067, -114.0202887 50.9471396, -114.0203257 50.9471692, -114.0203626 50.9472003, -114.0203967 50.947224, -114.0204467 50.9472574, -114.0204945 50.9472921, -114.0205351 50.9473245, -114.0205735 50.9473578, -114.0206112 50.9473884, -114.0206431 50.9474158, -114.0206764 50.9474464, -114.0207076 50.9474784, -114.0207323 50.9475085, -114.0207569 50.9475391, -114.0207787 50.9475665, -114.0208005 50.947593, -114.0208382 50.9476268, -114.0208802 50.9476588, -114.0209215 50.9476926, -114.0209563 50.94772, -114.0209918 50.9477515, -114.0210157 50.9477789, -114.021044 50.9478132, -114.0210651 50.9478378, -114.0210919 50.9478689, -114.0211209 50.9479041, -114.021147 50.9479328, -114.0211796 50.9479662, -114.0212 50.9479927, -114.0212159 50.9480196, -114.0212196 50.9480297, -114.0212283 50.9480603, -114.0212371 50.9480928, -114.0212444 50.9481166, -114.0212553 50.9481449, -114.0212691 50.9481673, -114.0212887 50.948197, -114.0213112 50.9482276, -114.0213293 50.9482514, -114.0213518 50.9482838, -114.0213736 50.9483158, -114.0213968 50.9483478, -114.0214157 50.9483743, -114.0214324 50.9483953, -114.0214585 50.9484222, -114.0214897 50.948456, -114.0215194 50.9484912, -114.0215419 50.9485182, -114.0215615 50.9485419, -114.021589 50.9485721, -114.0216202 50.9485995, -114.021663 50.9486323, -114.021692 50.948662, -114.0217167 50.9486954, -114.0217319 50.9487178, -114.0217667 50.9487511, -114.0218044 50.9487767, -114.0218551 50.9488077, -114.0218928 50.9488337, -114.0219247 50.9488598, -114.0219587 50.9488908, -114.0219921 50.9489251, -114.0220168 50.9489593, -114.0220421 50.9489927, -114.0220617 50.9490164, -114.0220965 50.9490502, -114.0221096 50.9490612, -114.0221408 50.9490863, -114.0221821 50.9491174, -114.0222277 50.9491484, -114.022282 50.9491808, -114.0223371 50.9492132, -114.0223755 50.9492442, -114.0224081 50.9492799, -114.0224415 50.9493137, -114.0224843 50.9493433, -114.0225234 50.9493707, -114.0225669 50.949405, -114.0225908 50.9494315, -114.0226176 50.949463, -114.0226409 50.9494918, -114.0226663 50.9495242, -114.0226822 50.9495438, -114.022712 50.9495795, -114.0227373 50.9496101, -114.0227591 50.9496384, -114.0227852 50.9496704, -114.0228128 50.9496969, -114.0228461 50.9497266, -114.0228766 50.9497521, -114.022928 50.9497859, -114.0229751 50.9498169, -114.0230237 50.9498452, -114.0230729 50.9498772, -114.0231063 50.9499092, -114.0231353 50.9499356, -114.0231694 50.9499644, -114.023202 50.9499946, -114.0232223 50.9500211, -114.0232332 50.9500499, -114.0232369 50.9500622, -114.0232449 50.9500928, -114.0232529 50.9501175, -114.0232646 50.9501532, -114.0232704 50.9501797, -114.0232741 50.9502062, -114.0232836 50.95024, -114.023293 50.9502675, -114.0233068 50.9502962, -114.0233272 50.9503273, -114.0233576 50.9503575, -114.0233989 50.9503876, -114.0234236 50.9504168, -114.0234374 50.9504424, -114.0234686 50.9504753, -114.0234962 50.9505077, -114.0234499 50.950543, -114.0234007 50.9505367, -114.0233501 50.950539, -114.0233089 50.9505487, -114.023272 50.950562, -114.0232301 50.950579, -114.0231925 50.9505863, -114.0231368 50.950596, -114.0230855 50.9506208, -114.0230689 50.950656, -114.0230582 50.9506903, -114.0230431 50.9507187, -114.0230257 50.9507411, -114.0230055 50.9507649, -114.0229854 50.9507979, -114.0229702 50.9508308, -114.0229479 50.9508583, -114.022898 50.9508881, -114.0228489 50.950906, -114.0227983 50.9509216, -114.0227542 50.9509308, -114.0227108 50.9509386, -114.0226674 50.9509469, -114.0226153 50.950957, -114.0225719 50.950969, -114.0225184 50.9509823, -114.02247 50.9509892, -114.0224251 50.9509929, -114.0223759 50.9509957, -114.0223239 50.9509972, -114.022279 50.9509986, -114.0222436 50.951, -114.0221958 50.9510024, -114.0221582 50.9510051, -114.0221148 50.9510079, -114.0220757 50.9510107, -114.0220237 50.9510154, -114.0219694 50.9510214, -114.0219296 50.9510269, -114.0218783 50.9510348, -114.0218356 50.9510408, -114.0217828 50.9510463, -114.0217308 50.9510491, -114.0216765 50.951051, -114.0216251 50.951047, -114.0215868 50.9510443, -114.0215311 50.9510475, -114.0214855 50.9510558, -114.0214631 50.9510595, -114.0214074 50.9510651, -114.0213553 50.9510661, -114.0213011 50.9510648, -114.0212555 50.9510707, -114.0212179 50.9510795, -114.0211803 50.9510997, -114.0211608 50.9511244, -114.0211414 50.951156, -114.0211313 50.9511775, -114.0211162 50.9512054, -114.0211054 50.9512301, -114.0210881 50.951258, -114.0210736 50.95128, -114.0210571 50.9513088, -114.0210376 50.9513372, -114.0210174 50.9513701, -114.0209987 50.9513985, -114.0209771 50.9514324, -114.0209619 50.9514658, -114.0209504 50.9514951, -114.0209411 50.9515193, -114.0209288 50.9515449, -114.0209173 50.9515715, -114.020908 50.9516026, -114.0209001 50.9516355, -114.0208886 50.9516703, -114.0208836 50.9517023, -114.020883 50.9517284, -114.0208809 50.951754, -114.0208802 50.9517883, -114.020881 50.9518107, -114.0208782 50.9518432, -114.0208753 50.9518724, -114.0208718 50.9518999, -114.0208675 50.9519227, -114.0208639 50.9519497, -114.0208589 50.9519795, -114.0208583 50.9520106, -114.0208562 50.9520417, -114.0208519 50.9520737, -114.0208549 50.9521066, -114.0208658 50.9521413, -114.020884 50.9521742, -114.0208971 50.9522012, -114.0209022 50.9522369, -114.0209008 50.9522716, -114.0209024 50.9523009, -114.0209118 50.9523361, -114.0209141 50.9523658, -114.0209178 50.9523932, -114.0209161 50.9524288, -114.0209189 50.9524389, -114.0209346 50.9524732, -114.020946 50.9524979, -114.0209518 50.9525151, -114.022185 50.9526698, -114.022207 50.9526102, -114.0222699 50.9525952, -114.0223536 50.9525926, -114.0225205 50.9526149)))",https://royallepagebenchmark.ca/wp-content/uploads/2022/08/diamond-cove-calgary-alberta.jpg
