STR,STRATHCONA PARK,/https://royallepagebenchmark.ca/wp-content/uploads/2021/10/strathcona-park-calgary-alberta.png,WEST,2012-09-04 06:00:00.000000-08:53,2012-09-04 06:00:00.000000-08:53,51.026333793586,-114.063146483044
CHR,CHRISTIE PARK,/https://royallepagebenchmark.ca/wp-content/uploads/2021/10/christie-park-calgary-alberta.png,WEST,2012-09-04 06:00:00.000000-08:54,2012-09-04 06:00:00.000000-08:54,51.026333793586,-114.063146483044
SHG,SHAGANAPPI,/https://royallepagebenchmark.ca/wp-content/uploads/2021/01/shaganappi-calgary-alberta.png,CENTRE,2012-09-04 06:00:00.000000-08:55,2012-09-04 06:00:00.000000-08:55,51.026333793586,-114.063146483044
ING,INGLEWOOD,/https://royallepagebenchmark.ca/wp-content/uploads/2021/11/inglewood-calgary-alberta.png,CENTRE,2012-09-04 06:00:00.000000-08:56,2012-09-04 06:00:00.000000-08:56,51.026333793586,-114.063146483044
SOM,SOMERSET,/https://royallepagebenchmark.ca/wp-content/uploads/2021/10/somerset-calgary-alberta.png,SOUTH,2012-09-04 06:00:00.000000-08:57,2012-09-04 06:00:00.000000-08:57,51.026333793586,-114.063146483044
SAN,SANDSTONE VALLEY,/https://royallepagebenchmark.ca/wp-content/uploads/2021/01/sandstone-valley-calgary-alberta.jpg,NORTH,2012-09-04 06:00:00.000000-08:58,2012-09-04 06:00:00.000000-08:58,51.026333793586,-114.063146483044
SDC,SUNDANCE,/https://royallepagebenchmark.ca/wp-content/uploads/2021/10/sundance-calgary-alberta.png,SOUTH,2012-09-04 06:00:00.000000-08:59,2012-09-04 06:00:00.000000-08:59,51.026333793586,-114.063146483044
ASP,ASPEN WOODS,/https://royallepagebenchmark.ca/wp-content/uploads/2021/10/aspen-woods-calgary-alberta.png,WEST,2012-09-04 06:00:00.000000-08:60,2012-09-04 06:00:00.000000-08:60,51.026333793586,-114.063146483044
UOC,UNIVERSITY OF CALGARY,/https://royallepagebenchmark.ca/wp-content/uploads/2022/08/calgary-university-calgary-alberta.jpg,NORTHWEST,2012-09-04 06:00:00.000000-08:61,2012-09-04 06:00:00.000000-08:61,51.026333793586,-114.063146483044
WHL,WEST HILLHURST,/https://royallepagebenchmark.ca/wp-content/uploads/2022/07/west-hillhurst-calgary-alberta.jpg,CENTRE,2012-09-04 06:00:00.000000-08:62,2012-09-04 06:00:00.000000-08:62,51.026333793586,-114.063146483044
RCK,ROSSCARROCK,/https://royallepagebenchmark.ca/wp-content/uploads/2022/08/rosscarrock-calgary-alberta.jpg,WEST,2012-09-04 06:00:00.000000-08:63,2012-09-04 06:00:00.000000-08:63,51.026333793586,-114.063146483044
CAN,CANYON MEADOWS,/https://royallepagebenchmark.ca/wp-content/uploads/2021/10/canyon-meadows-calgary-alberta.png,SOUTH,2012-09-04 06:00:00.000000-08:64,2012-09-04 06:00:00.000000-08:64,51.026333793586,-114.063146483044
FAI,FAIRVIEW,/https://royallepagebenchmark.ca/wp-content/uploads/2021/10/fairview-calgary-alberta.png,SOUTH,2012-09-04 06:00:00.000000-08:65,2012-09-04 06:00:00.000000-08:65,51.026333793586,-114.063146483044
BEL,BEL-AIRE,/https://royallepagebenchmark.ca/wp-content/uploads/2021/01/bel-aire-calgary-alberta.jpg,CENTRE,2012-09-04 06:00:00.000000-08:66,2012-09-04 06:00:00.000000-08:66,51.026333793586,-114.063146483044
MOR,MONTEREY PARK,/https://royallepagebenchmark.ca/wp-content/uploads/2022/08/montery-park-calgary-alberta.jpg,NORTHEAST,2012-09-04 06:00:00.000000-08:67,2012-09-04 06:00:00.000000-08:67,51.026333793586,-114.063146483044
DIS,DISCOVERY RIDGE,/https://royallepagebenchmark.ca/wp-content/uploads/2021/10/discovery-ridge-calgary-alberta.png,WEST,2012-09-04 06:00:00.000000-08:68,2012-09-04 06:00:00.000000-08:68,51.026333793586,-114.063146483044
HPK,HIGHLAND PARK,/https://royallepagebenchmark.ca/wp-content/uploads/2021/11/highland-park-calgary-alberta.png,CENTRE,2012-09-04 06:00:00.000000-08:69,2012-09-04 06:00:00.000000-08:69,51.026333793586,-114.063146483044
HUN,HUNTINGTON HILLS,/https://royallepagebenchmark.ca/wp-content/uploads/2021/11/huntington-hills-calgary-alberta.png,NORTH,2012-09-04 06:00:00.000000-08:70,2012-09-04 06:00:00.000000-08:70,51.026333793586,-114.063146483044
GRV,GREENVIEW,/https://royallepagebenchmark.ca/wp-content/uploads/2020/10/greenview-calgary-alberta.jpg,CENTRE,2012-09-04 06:00:00.000000-08:71,2012-09-04 06:00:00.000000-08:71,51.026333793586,-114.063146483044
SGH,SAGE HILL,/https://royallepagebenchmark.ca/wp-content/uploads/2021/10/sage-hill-calgary-alberta.png,NORTH,2012-09-04 06:00:00.000000-08:72,2012-09-04 06:00:00.000000-08:72,51.026333793586,-114.063146483044
MID,MIDNAPORE,/https://royallepagebenchmark.ca/wp-content/uploads/2021/10/midnapore-calgary-alberta.png,SOUTH,2012-09-04 06:00:00.000000-08:73,2012-09-04 06:00:00.000000-08:73,51.026333793586,-114.063146483044
STA,ST. ANDREWS HEIGHTS,/https://royallepagebenchmark.ca/wp-content/uploads/2021/01/saint-andrews-heights-calgary-alberta.png,CENTRE,2012-09-04 06:00:00.000000-08:74,2012-09-04 06:00:00.000000-08:74,51.026333793586,-114.063146483044
EPK,ELBOW PARK,/https://royallepagebenchmark.ca/wp-content/uploads/2021/01/elbow-park-calgary-alberta.png,CENTRE,2012-09-04 06:00:00.000000-08:75,2012-09-04 06:00:00.000000-08:75,51.026333793586,-114.063146483044
DRN,DEER RUN,/https://royallepagebenchmark.ca/wp-content/uploads/2021/01/deer-run-calgary-alberta.png,SOUTH,2012-09-04 06:00:00.000000-08:76,2012-09-04 06:00:00.000000-08:76,51.026333793586,-114.063146483044
BYV,BAYVIEW,/https://royallepagebenchmark.ca/wp-content/uploads/2022/08/bayview-calgary-alberta.jpg,SOUTH,2012-09-04 06:00:00.000000-08:77,2012-09-04 06:00:00.000000-08:77,51.026333793586,-114.063146483044
WLD,WILDWOOD,/https://royallepagebenchmark.ca/wp-content/uploads/2021/01/wildwood-calgary-alberta.jpg,WEST,2012-09-04 06:00:00.000000-08:78,2012-09-04 06:00:00.000000-08:78,51.026333793586,-114.063146483044
MLR,MILLRISE,/https://royallepagebenchmark.ca/wp-content/uploads/2021/01/millrise-calgary-alberta.png,SOUTH,2012-09-04 06:00:00.000000-08:79,2012-09-04 06:00:00.000000-08:79,51.026333793586,-114.063146483044
SET,SETON,/https://royallepagebenchmark.ca/wp-content/uploads/2021/11/seton-calgary-alberta.png,SOUTHEAST,2012-09-04 06:00:00.000000-08:80,2012-09-04 06:00:00.000000-08:80,51.026333793586,-114.063146483044
CRA,CRANSTON,/https://royallepagebenchmark.ca/wp-content/uploads/2021/11/cranston-calgary-alberta.png,SOUTHEAST,2012-09-04 06:00:00.000000-08:81,2012-09-04 06:00:00.000000-08:81,51.026333793586,-114.063146483044
REN,RENFREW,/https://royallepagebenchmark.ca/wp-content/uploads/2021/01/renfrew-calgary-alberta.jpg,CENTRE,2012-09-04 06:00:00.000000-08:82,2012-09-04 06:00:00.000000-08:82,51.026333793586,-114.063146483044
ACA,ACADIA,/https://royallepagebenchmark.ca/wp-content/uploads/2021/10/acadia-calgary-alberta.png,SOUTH,2012-09-04 06:00:00.000000-08:83,2012-09-04 06:00:00.000000-08:83,51.026333793586,-114.063146483044
COU,COUNTRY HILLS,/https://royallepagebenchmark.ca/wp-content/uploads/2022/07/country-hills-calgary-alberta.jpg,NORTH,2012-09-04 06:00:00.000000-08:84,2012-09-04 06:00:00.000000-08:84,51.026333793586,-114.063146483044
BDO,BONAVISTA DOWNS,/https://royallepagebenchmark.ca/wp-content/uploads/2021/01/bonavista-downs-calgary-alberta.jpg,SOUTH,2012-09-04 06:00:00.000000-08:85,2012-09-04 06:00:00.000000-08:85,51.026333793586,-114.063146483044
WGT,WESTGATE,/https://royallepagebenchmark.ca/wp-content/uploads/2022/08/westgate-calgary-alberta.jpg,WEST,2012-09-04 06:00:00.000000-08:86,2012-09-04 06:00:00.000000-08:86,51.026333793586,-114.063146483044
LEG,LEGACY,/https://royallepagebenchmark.ca/wp-content/uploads/2021/01/legacy-calgary-alberta.png,SOUTH,2012-09-04 06:00:00.000000-08:87,2012-09-04 06:00:00.000000-08:87,51.026333793586,-114.063146483044
CAR,CARRINGTON,/https://royallepagebenchmark.ca/wp-content/uploads/2021/10/carrington-calgary-alberta.png,NORTH,2012-09-04 06:00:00.000000-08:88,2012-09-04 06:00:00.000000-08:88,51.026333793586,-114.063146483044
KSH,KEYSTONE HILLS,/https://royallepagebenchmark.ca/wp-content/uploads/2022/08/northeast-calgary-alberta.jpg,NORTH,2012-09-04 06:00:00.000000-08:89,2012-09-04 06:00:00.000000-08:89,51.026333793586,-114.063146483044
RSN,REDSTONE,/https://royallepagebenchmark.ca/wp-content/uploads/2021/10/redstone-calgary-alberta.png,NORTHEAST,2012-09-04 06:00:00.000000-08:90,2012-09-04 06:00:00.000000-08:90,51.026333793586,-114.063146483044
WSP,WEST SPRINGS,/https://royallepagebenchmark.ca/wp-content/uploads/2021/10/west-springs-calgary-alberta.png,WEST,2012-09-04 06:00:00.000000-08:91,2012-09-04 06:00:00.000000-08:91,51.026333793586,-114.063146483044
PUM,PUMP HILL,/https://royallepagebenchmark.ca/wp-content/uploads/2021/01/pump-hill-calgary-alberta.jpg,SOUTH,2012-09-04 06:00:00.000000-08:92,2012-09-04 06:00:00.000000-08:92,51.026333793586,-114.063146483044
GDL,GLENDALE,/https://royallepagebenchmark.ca/wp-content/uploads/2021/10/glendale-calgary-alberta.png,WEST,2012-09-04 06:00:00.000000-08:93,2012-09-04 06:00:00.000000-08:93,51.026333793586,-114.063146483044
CRE,CRESCENT HEIGHTS,/https://royallepagebenchmark.ca/wp-content/uploads/2021/11/crescent-heights-calgary-alberta.png,CENTRE,2012-09-04 06:00:00.000000-08:94,2012-09-04 06:00:00.000000-08:94,51.026333793586,-114.063146483044
LKB,LAKE BONAVISTA,/https://royallepagebenchmark.ca/wp-content/uploads/2021/10/lake-bonavista-calgary-alberta.png,SOUTH,2012-09-04 06:00:00.000000-08:95,2012-09-04 06:00:00.000000-08:95,51.026333793586,-114.063146483044
DDG,DOUGLASDALE/GLEN,/https://royallepagebenchmark.ca/wp-content/uploads/2021/10/glenbrook-calgary-alberta.png,SOUTHEAST,2012-09-04 06:00:00.000000-08:96,2012-09-04 06:00:00.000000-08:96,51.026333793586,-114.063146483044
VAL,VALLEY RIDGE,/https://royallepagebenchmark.ca/wp-content/uploads/2021/10/valley-ridge-calgary-alberta.png,WEST,2012-09-04 06:00:00.000000-08:97,2012-09-04 06:00:00.000000-08:97,51.026333793586,-114.063146483044
UND,UNIVERSITY DISTRICT,/https://royallepagebenchmark.ca/wp-content/uploads/2021/01/university-district-calgary-alberta.jpg,NORTHWEST,2012-09-04 06:00:00.000000-08:98,2012-09-04 06:00:00.000000-08:98,51.026333793586,-114.063146483044
SCE,SCENIC ACRES,/https://royallepagebenchmark.ca/wp-content/uploads/2021/01/scenic-acres-calgary-alberta.png,NORTHWEST,2012-09-04 06:00:00.000000-08:99,2012-09-04 06:00:00.000000-08:99,51.026333793586,-114.063146483044
HAW,HAWKWOOD,/https://royallepagebenchmark.ca/wp-content/uploads/2020/10/hawkwood-calgary-alberta.jpg,NORTHWEST,2012-09-04 06:00:00.000000-08:100,2012-09-04 06:00:00.000000-08:100,51.026333793586,-114.063146483044
SIL,SILVER SPRINGS,/https://royallepagebenchmark.ca/wp-content/uploads/2021/10/silver-springs-calgary-alberta.png,NORTHWEST,2012-09-04 06:00:00.000000-08:101,2012-09-04 06:00:00.000000-08:101,51.026333793586,-114.063146483044
SKR,SKYVIEW RANCH,/https://royallepagebenchmark.ca/wp-content/uploads/2021/01/skyview-ranch-calgary-alberta.jpg,NORTHEAST,2012-09-04 06:00:00.000000-08:102,2012-09-04 06:00:00.000000-08:102,51.026333793586,-114.063146483044
CNS,CORNERSTONE,/https://royallepagebenchmark.ca/wp-content/uploads/2021/10/cornerstone-calgary-alberta.png,NORTHEAST,2012-09-04 06:00:00.000000-08:103,2012-09-04 06:00:00.000000-08:103,51.026333793586,-114.063146483044
PCK,PINE CREEK,/https://royallepagebenchmark.ca/wp-content/uploads/2022/08/pine-creek-calgary-alberta.jpg,SOUTH,2012-09-04 06:00:00.000000-08:104,2012-09-04 06:00:00.000000-08:104,51.026333793586,-114.063146483044
MAH,MAHOGANY,/https://royallepagebenchmark.ca/wp-content/uploads/2021/11/mahogany-calgary-alberta.png,SOUTHEAST,2012-09-04 06:00:00.000000-08:105,2012-09-04 06:00:00.000000-08:105,51.026333793586,-114.063146483044
RAN,RANCHLANDS,/https://royallepagebenchmark.ca/wp-content/uploads/2021/10/ranchlands-calgary-alberta.png,NORTHWEST,2012-09-04 06:00:00.000000-08:106,2012-09-04 06:00:00.000000-08:106,51.026333793586,-114.063146483044
LIV,LIVINGSTON,/https://royallepagebenchmark.ca/wp-content/uploads/2021/10/livingston-calgary-alberta.png,NORTH,2012-09-04 06:00:00.000000-08:107,2012-09-04 06:00:00.000000-08:107,51.026333793586,-114.063146483044
HAM,HAMPTONS,/https://royallepagebenchmark.ca/wp-content/uploads/2021/03/hamptons-calgary-alberta.png,NORTHWEST,2012-09-04 06:00:00.000000-08:108,2012-09-04 06:00:00.000000-08:108,51.026333793586,-114.063146483044
CIT,CITADEL,/https://royallepagebenchmark.ca/wp-content/uploads/2021/10/citadel-calgary-alberta.png,NORTHWEST,2012-09-04 06:00:00.000000-08:109,2012-09-04 06:00:00.000000-08:109,51.026333793586,-114.063146483044
ROX,ROXBORO,/https://royallepagebenchmark.ca/wp-content/uploads/2021/01/roxboro-calgary-alberta.jpg,CENTRE,2012-09-04 06:00:00.000000-08:110,2012-09-04 06:00:00.000000-08:110,51.026333793586,-114.063146483044
SHN,SHAWNESSY,/https://royallepagebenchmark.ca/wp-content/uploads/2021/10/shawnessy-calgary-alberta.png,SOUTH,2012-09-04 06:00:00.000000-08:111,2012-09-04 06:00:00.000000-08:111,51.026333793586,-114.063146483044
RIC,RICHMOND,/https://royallepagebenchmark.ca/wp-content/uploads/2022/08/richmond-calgary-alberta.jpg,CENTRE,2012-09-04 06:00:00.000000-08:112,2012-09-04 06:00:00.000000-08:112,51.026333793586,-114.063146483044
UNI,UNIVERSITY HEIGHTS,/https://royallepagebenchmark.ca/wp-content/uploads/2021/01/university-heights-calgary-alberta.jpg,NORTHWEST,2012-09-04 06:00:00.000000-08:113,2012-09-04 06:00:00.000000-08:113,51.026333793586,-114.063146483044
FAL,FALCONRIDGE,/https://royallepagebenchmark.ca/wp-content/uploads/2021/11/falconridge-calgary-alberta.png,NORTHEAST,2012-09-04 06:00:00.000000-08:114,2012-09-04 06:00:00.000000-08:114,51.026333793586,-114.063146483044
